Gender,Height,Weight
Female,177.7,88.1
Female,181,73.6
Female,164.1,54.3
Female,176.5,79
Female,154.3,46.9
Female,173.7,83.5
Female,157.6,63.1
Female,161,58.8
Female,171.4,71.8
Female,155.1,52.8
Female,164.2,63
Female,159.1,65.2
Female,147.9,35.2
Female,160.2,58.1
Female,161.6,60.7
Female,169.8,69.4
Female,157.4,50
Female,167.9,71.5
Female,159.6,62.6
Female,161.4,59.6
Female,164.3,67
Female,163.9,66.9
Female,174,70.9
Female,154.6,57.3
Female,155,52.2
Female,160.2,59.5
Female,156.2,60.8
Female,175,82.3
Female,163.5,63
Female,155.4,60.3
Female,161.4,55.6
Female,166.7,61.6
Female,168.7,63.4
Female,166.2,66.9
Female,164.7,66.5
Female,155.8,59.1
Female,166,65.3
Female,165.7,61
Female,170.8,70.2
Female,159.7,73.2
Female,160.7,56.8
Female,164.7,68.4
Female,152.4,51.1
Female,153.6,47.4
Female,155.5,58
Female,170.4,65.7
Female,172.5,76.5
Female,167.3,58.5
Female,156.2,47.4
Female,156.6,55
Female,157.3,53.9
Female,154,43.7
Female,153.8,54.5
Female,157.2,51.3
Female,172.1,73.6
Female,158.9,64.1
Female,160.7,53.9
Female,157.1,61.9
Female,156.3,58
Female,159.2,60.9
Female,149.9,44.6
Female,160.5,58.1
Female,150.7,45.6
Female,169.7,62.2
Female,163.3,60.7
Female,161.5,55.2
Female,165.5,70.7
Female,170.9,71.9
Female,159.5,61.6
Female,155.1,59.6
Female,156.4,57.2
Female,168,69.7
Female,147.7,50.8
Female,149.3,47
Female,159.6,53.9
Female,158,60.6
Female,155.8,57.9
Female,156.8,53.8
Female,155.1,55.6
Female,152.1,48.4
Female,142.5,39.6
Female,149.8,50.3
Female,159.1,58.8
Female,152.2,53.7
Female,167.7,64.9
Female,150.5,47.6
Female,160.9,57.5
Female,173.2,80.8
Female,159.6,62.8
Female,169.4,73.4
Female,168.5,74.3
Female,159.3,58
Female,159.7,56.7
Female,173.1,74
Female,156.3,48.8
Female,162.5,60.9
Female,174.6,69.7
Female,159,72.9
Female,162.5,61.3
Female,162.4,57.1
Female,154.9,57.7
Female,161.3,58.6
Female,165.4,66.4
Female,164.3,66.8
Female,151.1,45.8
Female,159.6,60.4
Female,160.8,61.3
Female,163.2,68.8
Female,163.7,58.1
Female,162.3,72.8
Female,171,66.7
Female,168.3,65.2
Female,169.2,76.7
Female,160.7,62.2
Female,163.6,59.6
Female,156.9,55.9
Female,159.3,55.3
Female,172.8,67.9
Female,157.9,57.3
Female,173,63
Female,164.9,60.4
Female,163.6,68.7
Female,167,61.4
Female,160.6,63.2
Female,159.3,48.5
Female,149.8,43.4
Female,161.6,65.8
Female,158.3,55.6
Female,145.1,45
Female,162.2,65.2
Female,156.9,54.1
Female,172.5,72.4
Female,156.9,53.6
Female,157.3,54.3
Female,156.9,54.9
Female,155.7,55.7
Female,155.5,49.5
Female,160.4,56.5
Female,165.4,66.5
Female,162.1,63.9
Female,153.1,45.4
Female,167.1,72.3
Female,159.1,52.6
Female,166.4,73.5
Female,154.7,50.5
Female,151,49
Female,158.5,54.9
Female,165.3,59.7
Female,163.5,65.1
Female,159.3,55.2
Female,163.1,66.3
Female,155.3,55.9
Female,162.6,62
Female,163.1,70.1
Female,156.3,63.9
Female,146.6,42.8
Female,178.9,79.2
Female,175.7,73.1
Female,164.5,59.6
Female,157.7,59.1
Female,171.3,70.8
Female,169.8,71.1
Female,157,46.6
Female,172.2,75.5
Female,165.9,65
Female,166.4,68.2
Female,162.2,54.9
Female,154.1,50.2
Female,157.8,55.4
Female,153.5,56.6
Female,164,64.5
Female,152.9,52.8
Female,162.1,57.5
Female,159.1,59.9
Female,149.7,46.9
Female,157.7,51
Female,153.5,51.8
Female,163.8,57.4
Female,166.7,72.9
Female,169.8,71
Female,178.7,74.4
Female,153,43.5
Female,160.8,58
Female,151.4,47.2
Female,165.9,66.2
Female,157.4,64.6
Female,156.5,59.7
Female,153,48.9
Female,158.6,61
Female,156.1,55.8
Female,165.2,69.6
Female,169.8,68.9
Female,155.6,64.1
Female,158.2,66.8
Female,161.8,55.2
Female,155.5,48.1
Female,150.5,48.1
Female,165.3,69
Female,160.9,61.7
Female,165.4,68.1
Female,168.6,69.4
Female,151.5,57.6
Female,169.5,76.6
Female,169.1,62.9
Female,165.6,72
Female,161.9,56.9
Female,164.2,61.4
Female,173.3,69.4
Female,154.3,50.5
Female,165.3,70.2
Female,151.8,56.4
Female,170.2,68.6
Female,181.7,84.2
Female,166.6,65.5
Female,172,74.1
Female,160.6,64.7
Female,155.6,52.6
Female,166.7,62.3
Female,150.5,50.2
Female,160.7,64.3
Female,160.7,54
Female,168.9,69.1
Female,169.8,73
Female,153.8,52.7
Female,163.8,68.9
Female,161.9,70.2
Female,173.1,69.1
Female,166.1,63.5
Female,160.9,54.3
Female,161.5,58.3
Female,169,73.1
Female,169.3,69.2
Female,158.6,57.4
Female,151.4,52.3
Female,157.6,55.6
Female,172.7,73.2
Female,164.2,72.6
Female,152.8,54.8
Female,156.2,55.4
Female,153.6,51.2
Female,156.2,62.2
Female,166.5,67.2
Female,146.9,48
Female,165.2,60.9
Female,163,67.1
Female,161.1,62.7
Female,158.7,63.8
Female,171.2,76.3
Female,164.5,60.4
Female,161.5,62.7
Female,162,62.4
Female,154.9,54.7
Female,156.8,50.1
Female,163,55.3
Female,153.8,50
Female,170.6,74.7
Female,167.3,64
Female,153.3,37.3
Female,150.2,41.1
Female,173.2,80.5
Female,159.1,48.1
Female,164.5,64.5
Female,161.8,62.6
Female,159.5,54.3
Female,168.5,70.9
Female,164.7,72.9
Female,167,62.4
Female,168.4,70.3
Female,163.2,66.8
Female,160.3,60.4
Female,159.5,66.1
Female,161.2,70.5
Female,169.5,75.7
Female,169,67.9
Female,165,61.4
Female,163.2,65
Female,166.7,72.2
Female,169.3,72.3
Female,152.9,50.4
Female,164,62.5
Female,166.4,74.6
Female,163,56
Female,161.1,69.5
Female,174.2,69.5
Female,171.4,79.5
Female,166.6,71.3
Female,171.2,73
Female,165.9,64.6
Female,174.5,78
Female,159.7,53.2
Female,163.8,60.8
Female,170.5,60.9
Female,162.3,61.5
Female,162.4,63
Female,155.5,53.1
Female,158.4,62.9
Female,162.3,62.2
Female,170.8,68.6
Female,157.4,51.7
Female,157.3,55
Female,165.4,74.4
Female,152.3,50.5
Female,149,44.7
Female,156.1,59.7
Female,168.5,73
Female,171.7,71.1
Female,167.9,72.3
Female,159.3,62.7
Female,159.4,51.2
Female,153.9,53.9
Female,163.2,66.9
Female,161.5,63.4
Female,153.7,51.4
Female,166.8,66.8
Female,163.5,63.3
Female,173,64.1
Female,156,56.2
Female,161.7,67.2
Female,142.7,35.3
Female,154.6,45.9
Female,166.4,61.2
Female,152.6,53.5
Female,165.5,67.3
Female,153.9,46.4
Female,152,50.9
Female,152.9,44.1
Female,162.1,63.3
Female,165.5,66
Female,155.5,53
Female,168.3,67.3
Female,158.2,63
Female,171.1,65.7
Female,163.8,59.8
Female,166.1,68.7
Female,160.8,60.3
Female,177.8,81.1
Female,154.4,51.7
Female,159.3,56.6
Female,162.7,62
Female,170.8,70.1
Female,158.1,54.9
Female,150.4,59.5
Female,148.3,51.7
Female,152.3,50.3
Female,158.1,59.8
Female,156,55.8
Female,169.4,69.7
Female,154.5,52.7
Female,166.7,72.2
Female,152.9,52.2
Female,167.9,59.5
Female,163.6,58
Female,164.8,58.6
Female,162.2,58.2
Female,155.5,56.5
Female,177.8,80.2
Female,163.8,59.3
Female,170.2,70.9
Female,148.1,43.1
Female,163.5,70
Female,171.2,74.2
Female,170,64.8
Female,154.3,54.4
Female,165.6,60.3
Female,152.3,54.4
Female,167,74.9
Female,160.5,61.2
Female,156,59.7
Female,157.4,63.3
Female,164.4,62.5
Female,145.4,45.1
Female,167.6,70.4
Female,167.7,68.9
Female,168,73.8
Female,152.1,48.8
Female,163.2,55.8
Female,163.9,66.5
Female,178.8,76
Female,171.9,68.6
Female,154.9,49.2
Female,165,51.6
Female,159.6,58.6
Female,160.5,57.7
Female,165,62
Female,159.2,56.4
Female,164.7,69
Female,161.9,60.8
Female,177.3,79.2
Female,160.9,57.5
Female,167.1,64.5
Female,157.1,62
Female,151.3,53.9
Female,157.8,51.8
Female,165.9,66
Female,169.2,70.7
Female,161.9,66.7
Female,152.8,54.5
Female,166.9,68.9
Female,163.6,62.8
Female,166,58.2
Female,168.4,70.3
Female,162.9,61
Female,164.8,60.9
Female,164.3,66.4
Female,152.2,42.9
Female,158.6,56.4
Female,164.5,65.1
Female,159.8,47.2
Female,158.2,56.3
Female,167.7,64.8
Female,175.8,66.7
Female,155.8,48.7
Female,152.6,56.1
Female,175.2,69.4
Female,157,48.7
Female,159.8,64.1
Female,164.1,59.3
Female,153.7,63.4
Female,170,70.7
Female,160.2,60.6
Female,166.5,54.8
Female,165.1,66.7
Female,153.3,49.1
Female,168.1,70.1
Female,173,73.3
Female,162,70
Female,157.2,58.8
Female,166.9,71.5
Female,165,64.2
Female,158.9,56
Female,162.7,75.6
Female,164.2,64.9
Female,158.2,60.1
Female,172.9,74.6
Female,152.4,43.4
Female,156.7,53.6
Female,177.3,78.9
Female,161.5,57.4
Female,161.3,69.3
Female,158.7,60.1
Female,150.9,45.9
Female,153.9,45
Female,170.3,73
Female,163.2,67.2
Female,168,68.9
Female,163.4,63
Female,159.6,60.1
Female,154.2,56.4
Female,165.8,63.5
Female,157,62.3
Female,154.9,60
Female,166.1,66.3
Female,165.8,74.4
Female,165.4,64.6
Female,161.3,56.1
Female,160,57.9
Female,157.1,55.5
Female,155.1,64.2
Female,168.7,76.1
Female,177.1,85.2
Female,171.3,67.4
Female,163.7,61
Female,163.9,64
Female,153.5,55.4
Female,164.7,71.2
Female,162.9,60.6
Female,176.8,76.1
Female,154.3,53.7
Female,166.4,65.5
Female,167.9,65.7
Female,155.2,53.5
Female,161.8,62.1
Female,162.5,64.2
Female,169.5,67.4
Female,162.9,64.4
Female,164.5,64.8
Female,159.5,58.6
Female,163.8,61.2
Female,162.9,67.4
Female,153.2,52.1
Female,158,56.5
Female,170,76.5
Female,162.4,61.3
Female,164.6,64.7
Female,165.1,61
Female,164.6,61.7
Female,164.8,69.3
Female,160.4,64.4
Female,165.9,65.7
Female,158.2,66.2
Female,155.3,52.3
Female,160.9,65.2
Female,156.3,53.5
Female,164.2,60.5
Female,171,69.6
Female,166.8,63.3
Female,168.7,65.3
Female,160.6,54.9
Female,162.7,56.9
Female,158.2,60.3
Female,156.5,49.3
Female,161.4,59.1
Female,159,53.3
Female,158,61.8
Female,151.2,51.8
Female,160.6,57.2
Female,163.4,70.5
Female,174.4,74.3
Female,164.1,68.1
Female,161.5,54.7
Female,154.7,53.1
Female,162.6,67.8
Female,166.9,67.9
Female,162.7,64.4
Female,149.2,50.6
Female,152.1,53
Female,169.1,73.8
Female,156.6,55.7
Female,157.8,60
Female,155.7,44
Female,178.2,82.6
Female,157.9,58.5
Female,165.4,63.7
Female,163,71.6
Female,151.3,48.9
Female,149.9,48.9
Female,168.1,68.9
Female,161.7,58
Female,157.5,60.6
Female,161.8,65.2
Female,167.9,63.2
Female,165.4,62.1
Female,147.8,47.4
Female,158.3,54.7
Female,162.1,60.9
Female,162.5,66.4
Female,157,60.1
Female,165.2,63.9
Female,170,70.2
Female,173.5,72.8
Female,165.3,69.1
Female,180.5,82.6
Female,175.6,84.7
Female,158,59
Female,159.6,58.6
Female,170.8,71.9
Female,153.1,55.2
Female,159.9,64.4
Female,175.3,81.5
Female,161.3,58.7
Female,158.9,59.9
Female,162.4,62.5
Female,170.2,72.2
Female,164.3,68.8
Female,152.5,51.2
Female,151,50.7
Female,171.5,62.8
Female,156.9,50.9
Female,161.4,61.6
Female,167,77.5
Female,175.7,75
Female,164.6,65.2
Female,170.7,73
Female,156.5,51
Female,167.7,73.1
Female,155.8,52
Female,156.5,50.8
Female,168.2,70.8
Female,158,59.9
Female,162.9,68.6
Female,149.6,47.4
Female,163.3,67.7
Female,171.6,77.5
Female,155.9,63.1
Female,167.3,63.7
Female,155.2,50.6
Female,167.7,60.8
Female,157.5,56.9
Female,163.3,66.2
Female,151.8,54.1
Female,159.5,57.1
Female,156.3,58.4
Female,162.3,62.1
Female,164.8,66.5
Female,157,52.1
Female,175.5,79.2
Female,165.1,65.4
Female,158.3,57
Female,165.9,66.6
Female,163.2,62.4
Female,155.8,54.3
Female,147.7,43.4
Female,159,56.1
Female,164.3,55.8
Female,162.5,53.9
Female,171.9,70.5
Female,161.6,56.9
Female,158.9,65.6
Female,172.5,69.6
Female,172.6,75.8
Female,165.2,67.1
Female,152,48.2
Female,168.6,72.8
Female,166,71.2
Female,163.6,65.1
Female,166.4,74.6
Female,165.5,58.5
Female,160.5,60.6
Female,164.7,69.7
Female,153.2,52.7
Female,151.9,59.4
Female,160.4,58.8
Female,163.3,70.4
Female,159.1,61.7
Female,166.8,62.6
Female,151.2,56.6
Female,168.9,74.8
Female,153.8,61.1
Female,156.4,55.2
Female,166.3,66.3
Female,160.3,62.8
Female,165.1,65.2
Female,164.9,68.1
Female,171.7,69.1
Female,150.5,53.2
Female,158,60.1
Female,156.6,54.9
Female,153.6,50.2
Female,161.1,58.9
Female,166.6,70.7
Female,171.3,68.8
Female,154.7,59.5
Female,154.5,52.8
Female,164,62.2
Female,171.7,73.4
Female,168.8,61.5
Female,148.6,47.1
Female,162,63.4
Female,172,70.6
Female,157.2,46.1
Female,160,51.1
Female,157.1,60.2
Female,151.1,48.9
Female,159.9,54.6
Female,164.7,68.8
Female,164,65.5
Female,156.9,57.6
Female,165.7,58.4
Female,163.5,63
Female,162,64
Female,164.9,68.4
Female,162.9,66
Female,163.4,69.4
Female,163.7,65.8
Female,170.4,70.5
Female,155.7,47.6
Female,167.6,68.8
Female,167.5,73.3
Female,173.2,77.5
Female,157.2,58.3
Female,165,61.3
Female,149.3,51.1
Female,156.4,57.2
Female,173.3,73
Female,168.2,63.3
Female,169.2,72.2
Female,162.2,64.6
Female,161.3,58.6
Female,170.4,71.9
Female,169.4,73.8
Female,171.1,70.3
Female,162.6,61.8
Female,160.2,55.4
Female,155.2,51.3
Female,157.9,61.8
Female,158.6,55.2
Female,163.1,61.7
Female,162.4,66
Female,161,60.3
Female,159.8,63.3
Female,179.2,82.1
Female,175.5,74.3
Female,162.9,64.7
Female,165.2,68.3
Female,165.8,66.1
Female,174.6,79.8
Female,164.8,68
Female,165.8,65.1
Female,156.3,58.8
Female,169.6,78.4
Female,156.6,57.4
Female,160,63.2
Female,146.3,44.5
Female,167.3,64.8
Female,157.4,62.2
Female,163.2,56.7
Female,164.2,61.4
Female,145.9,40.6
Female,157.3,46.5
Female,153.2,51.9
Female,162.9,63.3
Female,171.5,71.8
Female,169.5,73.9
Female,152.1,53.4
Female,154.2,55.6
Female,159.8,56.4
Female,174.8,78.6
Female,173.8,76.9
Female,151.9,53.7
Female,164.3,58.2
Female,159.9,62.1
Female,170.8,73.6
Female,183.1,87.3
Female,162.8,63.2
Female,163.8,61.5
Female,159,57.1
Female,168.1,62.4
Female,160.3,67.5
Female,162.6,62.3
Female,162.1,58.6
Female,157.9,49.1
Female,164.4,64.1
Female,156.9,62
Female,158.5,66.6
Female,158.4,59.9
Female,154.8,49.6
Female,161.3,64
Female,148.2,50
Female,155.3,51.2
Female,152,46.8
Female,153.5,62
Female,168.5,69.2
Female,176.2,76.3
Female,168.7,69.4
Female,158.9,57.4
Female,162.7,60.2
Female,174.2,74
Female,159,53.1
Female,167.8,66.5
Female,151.4,52.3
Female,159.8,59.7
Female,160.5,61.5
Female,176,68.6
Female,160,59.9
Female,157.9,46.8
Female,157.6,56.6
Female,161.7,57.8
Female,162.5,60.9
Female,162.2,66
Female,171.2,68.3
Female,158,45.9
Female,152.8,50.5
Female,164,57.8
Female,164.1,65.5
Female,154.6,63.2
Female,168.8,69.4
Female,175.7,78.1
Female,157.7,59.4
Female,156.7,52.8
Female,164.1,63
Female,168.1,74.3
Female,168,58.2
Female,155.2,59.1
Female,162,66.4
Female,159.6,57.2
Female,162.3,57.6
Female,157.5,53.8
Female,160.3,59.8
Female,154.1,54.1
Female,141.4,38.8
Female,165,66.5
Female,156.4,56.9
Female,153.9,52.4
Female,156.3,57.9
Female,172.2,71.5
Female,170.1,71.5
Female,166.9,66.8
Female,161.3,62
Female,169.5,73.8
Female,165.3,67.9
Female,168.5,66.2
Female,163.6,59.7
Female,169.3,69.9
Female,159.5,59.8
Female,154.1,54.7
Female,159.8,58.3
Female,172.1,70.7
Female,167.5,75.6
Female,158.8,56.6
Female,162.3,66.5
Female,167.6,70.5
Female,157.2,52.9
Female,154.4,51.9
Female,164.4,58.4
Female,167.9,64
Female,153.2,46.4
Female,172,72.2
Female,168.2,71
Female,171.2,77.2
Female,165.2,71.1
Female,157.2,61.1
Female,168.2,70.3
Female,168.4,63.4
Female,164.4,65.3
Female,163.3,62.9
Female,162.6,53
Female,167.2,67.3
Female,164.2,60.5
Female,151.3,52.7
Female,179.9,83.9
Female,169.3,71
Female,159.7,55.7
Female,156,53.8
Female,180.2,87.6
Female,165.3,60.1
Female,160.7,64.9
Female,170.5,72.1
Female,158.9,62.3
Female,153.5,53.6
Female,155.5,46.3
Female,169.7,66.9
Female,162.9,65.9
Female,169.9,69.7
Female,156.4,67.3
Female,176.4,76.7
Female,179.6,88
Female,158.4,55.1
Female,159.3,55.7
Female,163.4,63
Female,159.7,66.9
Female,164.1,61.5
Female,154.7,59.8
Female,158.6,56.5
Female,154.2,51.3
Female,169.8,69.5
Female,161,58.3
Female,167.2,63.3
Female,172,71.3
Female,156.4,53.2
Female,167.4,64.9
Female,159.7,54.4
Female,164.7,54.9
Female,174.3,74.2
Female,171,75.6
Female,148.3,41.7
Female,171.7,72.6
Female,173.2,81.1
Female,169.7,64.8
Female,158.4,62.9
Female,161.1,55.4
Female,168.7,71.6
Female,154.6,54.2
Female,168.7,67.3
Female,153.9,52.6
Female,161,67.6
Female,166,65.3
Female,168.5,66.8
Female,159,56.1
Female,156,59.5
Female,165.3,66.6
Female,159.2,59
Female,166.8,58.6
Female,156.2,44.6
Female,162.4,66.4
Female,155.4,47
Female,164.4,66.9
Female,164.2,69.5
Female,154.6,50
Female,171.4,70.1
Female,158,57.9
Female,156.5,58.3
Female,160.5,67.1
Female,168.7,68.8
Female,157.7,60.3
Female,166.2,55
Female,161.1,56.5
Female,158,49.9
Female,160.6,54.4
Female,157.1,58.2
Female,151,44.8
Female,155.2,56.7
Female,154.1,54
Female,163.5,64.3
Female,166.8,68.4
Female,154.7,47.3
Female,160.2,64
Female,162.5,69.7
Female,159.4,56.6
Female,149.4,53.2
Female,166.6,63.5
Female,158.8,61.8
Female,162.5,64.3
Female,169,68
Female,160.3,63
Female,154.4,54.1
Female,155.4,59.2
Female,146.9,37.7
Female,163.5,63.4
Female,163.4,58.3
Female,168.6,72.3
Female,168.8,69
Female,159.7,55.6
Female,161.2,52.6
Female,162.8,56.7
Female,161.7,62.2
Female,164.2,61.1
Female,165.7,67.3
Female,165.3,66.1
Female,153.4,56.9
Female,156.6,58.7
Female,161.3,56.5
Female,157.7,65.7
Female,160.5,62.3
Female,165.1,64.6
Female,159.6,60.5
Female,168.1,66.8
Female,153.4,57.5
Female,165.6,66
Female,147.9,52.1
Female,164.7,68.9
Female,167.6,73.1
Female,154.2,47
Female,154.2,52.2
Female,154.6,59
Female,159.5,65.3
Female,167.9,59.5
Female,164.6,78.3
Female,173.1,76.7
Female,157.3,53.2
Female,162.9,53
Female,143.6,41.2
Female,167.1,71.1
Female,158.5,57.6
Female,164.8,65.7
Female,160,59.6
Female,151.9,48.8
Female,152.4,58.7
Female,167.5,63.3
Female,170.6,69.9
Female,160.6,63.1
Female,165.5,62.8
Female,159.7,56
Female,165.1,66.2
Female,155.4,64.6
Female,165.1,62.4
Female,160,63.7
Female,168.5,70.1
Female,165.9,68.9
Female,163.2,63.6
Female,157.1,56.2
Female,161.9,61.8
Female,156,46.6
Female,169.8,72.8
Female,150.9,49.5
Female,153,56.9
Female,153.3,59.9
Female,164.1,65.7
Female,173.3,76
Female,175.8,70.7
Female,174.3,75.4
Female,163.2,64
Female,166.8,67.8
Female,172,68.9
Female,166.7,61.9
Female,157.6,55.1
Female,160.5,66.7
Female,157.3,60.5
Female,162.4,64
Female,162.8,64.1
Female,168.6,65.8
Female,172.5,74.1
Female,167.5,67
Female,168.9,73.1
Female,159,52.1
Female,163.1,63.8
Female,157.4,57.5
Female,156.5,56.8
Female,156.1,64.6
Female,168.2,70.8
Female,150.8,51.4
Female,168.8,71.2
Female,152.5,51
Female,148.9,46.4
Female,159.3,58.9
Female,153.9,49.3
Female,166.8,62.4
Female,162.6,58
Female,167.9,72.5
Female,164.2,58
Female,160.1,51.3
Female,157.8,53.5
Female,156.2,53.9
Female,168.4,65.6
Female,159.4,53.3
Female,177.3,76.1
Female,166,66
Female,157.8,66.4
Female,172.4,73
Female,152.1,43.4
Female,171.1,69.9
Female,149.3,46.5
Female,165.2,67.6
Female,167.4,76.6
Female,163.7,62.4
Female,163.6,56.9
Female,169.8,71.5
Female,165.4,64.1
Female,158.4,55.2
Female,161.1,75.1
Female,161.8,60.9
Female,159.5,63.4
Female,172.8,70
Female,168.1,64.2
Female,155.1,46.4
Female,157.6,56.2
Female,176.5,81.2
Female,154.5,52.4
Female,174.3,78.3
Female,156.3,60
Female,156.2,56.9
Female,160.8,58.5
Female,171.3,76.3
Female,155.7,55.2
Female,172.4,79.3
Female,173.1,70.2
Female,168.3,71.2
Female,167.9,75.1
Female,168.4,59.4
Female,156.4,60
Female,149.3,51.8
Female,156.9,58.2
Female,157.4,62.3
Female,156.7,56.3
Female,169.4,68.7
Female,158.7,53.2
Female,166.5,61.8
Female,166.4,69.3
Female,170.5,65.8
Female,173.1,78
Female,148.9,46.9
Female,163.4,73.4
Female,164.7,67
Female,158.9,59.2
Female,163.3,62
Female,166.7,63.3
Female,150.2,48.7
Female,163.6,64.9
Female,161.2,68.3
Female,149.5,53.4
Female,162.6,60.7
Female,151.1,49.9
Female,165.3,61.6
Female,159.6,68.2
Female,160.5,63.6
Female,158.8,64.7
Female,171.2,74.9
Female,160.5,58.7
Female,167.4,72.1
Female,159.1,53.6
Female,160.1,57
Female,178,83.6
Female,159.9,56.5
Female,170.2,67.3
Female,153.1,45.6
Female,166.6,74.5
Female,168.7,56.9
Female,162.4,66.5
Female,158.9,57.8
Female,162.1,59.6
Female,163.4,56.2
Female,171.5,83.3
Female,158.3,54
Female,156.3,60.3
Female,159.5,55.2
Female,168.2,78.6
Female,174.4,68.6
Female,160.8,62.6
Female,148.7,48.9
Female,153.3,50.4
Female,156,44
Female,166.3,70.1
Female,153.6,55.2
Female,157.5,53.1
Female,151.6,51.9
Female,162.1,56.6
Female,159.7,60.2
Female,168.7,73.1
Female,158.9,51.5
Female,177,75.7
Female,157.9,55.2
Female,159.2,51.4
Female,169.4,62.5
Female,156.7,51.2
Female,152.4,49.5
Female,164.1,64.9
Female,152.3,51.8
Female,164.6,70.3
Female,170,74.7
Female,164.1,63.2
Female,158.8,62
Female,149.6,43.1
Female,162.2,66.4
Female,171.8,77
Female,162.7,63.3
Female,152.2,44.6
Female,167.4,73.4
Female,163.3,65.1
Female,161,60.2
Female,164.8,63.5
Female,162.8,58.6
Female,170.9,81.2
Female,148.2,50
Female,162.2,60.3
Female,163.6,64
Female,157.2,48.7
Female,161.9,54
Female,169.9,70.6
Female,160.6,55
Female,156.3,57.5
Female,160.8,59.7
Female,158.1,60.7
Female,162.1,59.5
Female,167.9,72.6
Female,165,67.9
Female,155.4,58.9
Female,166.6,70.2
Female,163.7,68.9
Female,155,51.9
Female,152,55.3
Female,161.9,59.7
Female,169.2,68.6
Female,153.9,58.1
Female,163.7,62.8
Female,160.4,57.6
Female,154.3,56.7
Female,144.3,46.3
Female,176.2,76.9
Female,158.3,63
Female,167.3,73.7
Female,157.8,62.5
Female,164.2,68.7
Female,169.4,72.4
Female,173.5,76.4
Female,164,59.7
Female,162.6,64.2
Female,171.3,68
Female,161.3,58.5
Female,155.5,61.2
Female,170.5,66.1
Female,170.1,68.4
Female,176.2,71.9
Female,158.2,65.4
Female,166.3,66.6
Female,178.7,78.9
Female,162.3,64.8
Female,156.2,46.7
Female,155,55.2
Female,170.4,76.2
Female,171.5,63.5
Female,161.5,62.5
Female,150.7,46.3
Female,166.5,62.6
Female,164.6,68.5
Female,162.6,63.4
Female,153.6,55.7
Female,165,64.6
Female,169.4,73.6
Female,158.3,60.8
Female,165.4,71.2
Female,152.6,48.1
Female,154.5,50.3
Female,157.9,62.2
Female,168.3,63.9
Female,167.5,68
Female,157.3,64.8
Female,156.8,59.1
Female,158.1,61
Female,160,55.1
Female,162.4,65.2
Female,163.6,59.3
Female,156.7,58.4
Female,151.1,55.4
Female,165.6,68.2
Female,168.8,60.2
Female,164.8,71.4
Female,162.2,58.7
Female,150.3,49.5
Female,160,60.3
Female,164,64.9
Female,158.1,54
Female,170.4,78.2
Female,162.6,66.6
Female,170.6,70.9
Female,166,60.4
Female,158.1,62.1
Female,163.6,66.2
Female,171.9,78.3
Female,165.6,59.2
Female,153.9,56.4
Female,157.3,57.8
Female,169.7,73.5
Female,162.5,65.6
Female,167.4,66.4
Female,167,69.3
Female,161.5,60.7
Female,166.7,54.1
Female,168.4,63.1
Female,160.5,67
Female,165.2,56.5
Female,162.4,67.7
Female,164.4,59.2
Female,159.5,57.5
Female,165.1,57.7
Female,166.1,67.1
Female,155.4,54
Female,160.7,62.5
Female,154.9,51.1
Female,163.4,57.2
Female,167.6,72.2
Female,155.3,57.4
Female,171.9,68.9
Female,161,68.1
Female,168.3,69
Female,160.1,63.2
Female,167.4,68.9
Female,166.1,68
Female,166.3,64.6
Female,166.8,70.2
Female,162.4,63.8
Female,158.3,57.3
Female,163,65.3
Female,165,64.5
Female,163.3,64.1
Female,169.6,67.6
Female,163.6,66.2
Female,165.4,70.1
Female,154.5,47.5
Female,159.3,58.1
Female,161.7,61.1
Female,160,60.5
Female,148.9,51.3
Female,163.7,59.1
Female,165.8,70.1
Female,158.7,56.5
Female,170.1,68.7
Female,163.7,69.3
Female,164.3,67.6
Female,158.2,60.9
Female,156.6,58.3
Female,163,60
Female,161.1,60.9
Female,170.5,71
Female,157.8,54.6
Female,162.2,62.9
Female,163.8,62.6
Female,165.8,62.4
Female,148.4,51.5
Female,175,82.2
Female,172.3,74.9
Female,164.5,61.3
Female,162.7,68
Female,154,53.8
Female,157.1,62.9
Female,169.5,76.4
Female,167.2,73
Female,155.2,50.7
Female,165.5,63.4
Female,156.5,56.7
Female,169.2,67
Female,163.8,74.4
Female,153.9,57.5
Female,155.4,61.1
Female,158,51
Female,161.8,59.2
Female,163.4,59.7
Female,173.6,75.6
Female,154,62.1
Female,162.1,58.5
Female,160.2,56.4
Female,166.3,61.2
Female,161.8,59.7
Female,163,62.5
Female,160.3,60.3
Female,155.4,52.7
Female,166.9,59.2
Female,154.7,59.5
Female,163.6,59.4
Female,155.7,52.2
Female,158.1,68.5
Female,167,69.4
Female,163.4,66
Female,162.4,60.4
Female,169.3,66.4
Female,152.7,44.5
Female,169.3,68.6
Female,164.2,71.2
Female,168.5,65.9
Female,175.1,76.4
Female,166.9,63.2
Female,166.2,54.3
Female,162.6,60.4
Female,162.8,62.4
Female,153.5,44.1
Female,161.4,55.1
Female,160.7,61.7
Female,161.5,55.6
Female,154,49.8
Female,156.9,55.3
Female,170.5,59.7
Female,157.6,52.1
Female,158.7,65.1
Female,161.2,62.6
Female,169.7,68.5
Female,160.9,61.7
Female,161.9,62.2
Female,165,59.7
Female,167.4,69.6
Female,149.7,45
Female,172.4,65.7
Female,169.6,75.4
Female,154.9,55.8
